0, 0, Header, 1, 8, 480
1, 0, Start_track
2, 12000, Note_on_c, 0, 68, 0
2, 12000, Note_on_c, 0, 63, 0
2, 12000, Note_on_c, 0, 56, 0
2, 12000, Note_on_c, 0, 56, 34
2, 12000, Note_on_c, 0, 61, 34
2, 12000, Note_on_c, 0, 65, 40
2, 12000, Note_on_c, 0, 68, 40
2, 12450, Note_on_c, 0, 68, 0
2, 12450, Note_on_c, 0, 56, 0
2, 12450, Note_on_c, 0, 61, 0
2, 12450, Note_on_c, 0, 65, 0
2, 12480, Note_on_c, 0, 80, 44
2, 12480, Note_on_c, 0, 68, 36
2, 12480, Note_on_c, 0, 73, 36
2, 12960, Note_on_c, 0, 73, 0
2, 12960, Note_on_c, 0, 68, 0
2, 12960, Note_on_c, 0, 72, 39
2, 12960, Note_on_c, 0, 68, 39
2, 12960, Note_on_c, 0, 75, 39
2, 13440, Note_on_c, 0, 75, 0
2, 13440, Note_on_c, 0, 80, 0
2, 13440, Note_on_c, 0, 72, 0
2, 13440, Note_on_c, 0, 68, 0
2, 13440, Note_on_c, 0, 68, 37
2, 13440, Note_on_c, 0, 73, 37
2, 13440, Note_on_c, 0, 77, 46
2, 13440, Note_on_c, 0, 80, 46
2, 13920, Note_on_c, 0, 80, 0
2, 13920, Note_on_c, 0, 68, 0
2, 13920, Note_on_c, 0, 73, 0
2, 13920, Note_on_c, 0, 77, 0
2, 13920, Note_on_c, 0, 70, 39
2, 13920, Note_on_c, 0, 78, 53
2, 13920, Note_on_c, 0, 82, 39
2, 14160, Note_on_c, 0, 73, 49
2, 14180, Note_on_c, 0, 78, 0
2, 14400, Note_on_c, 0, 70, 0
2, 14400, Note_on_c, 0, 82, 0
2, 14400, Note_on_c, 0, 73, 0
2, 14400, Note_on_c, 0, 68, 36
2, 14400, Note_on_c, 0, 77, 53
2, 14400, Note_on_c, 0, 80, 42
2, 14640, Note_on_c, 0, 73, 49
2, 14660, Note_on_c, 0, 77, 0
2, 14880, Note_on_c, 0, 68, 0
2, 14880, Note_on_c, 0, 80, 0
2, 14880, Note_on_c, 0, 72, 52
2, 14880, Note_on_c, 0, 80, 40
2, 14880, Note_on_c, 0, 68, 34
2, 14900, Note_on_c, 0, 73, 0
2, 15120, Note_on_c, 0, 75, 48
2, 15140, Note_on_c, 0, 72, 0
2, 15360, Note_on_c, 0, 68, 0
2, 15360, Note_on_c, 0, 80, 0
2, 15360, Note_on_c, 0, 75, 0
2, 15360, Note_on_c, 0, 68, 39
2, 15360, Note_on_c, 0, 73, 39
2, 15360, Note_on_c, 0, 80, 47
2, 15840, Note_on_c, 0, 80, 0
2, 15840, Note_on_c, 0, 73, 0
2, 15840, Note_on_c, 0, 80, 57
2, 15840, Note_on_c, 0, 72, 48
2, 15840, Note_on_c, 0, 75, 48
2, 16320, Note_on_c, 0, 75, 0
2, 16320, Note_on_c, 0, 68, 0
2, 16320, Note_on_c, 0, 80, 0
2, 16320, Note_on_c, 0, 72, 0
2, 16320, Note_on_c, 0, 68, 44
2, 16320, Note_on_c, 0, 71, 44
2, 16320, Note_on_c, 0, 77, 44
2, 16320, Note_on_c, 0, 80, 52
2, 16800, Note_on_c, 0, 80, 0
2, 16800, Note_on_c, 0, 68, 0
2, 16800, Note_on_c, 0, 71, 0
2, 16800, Note_on_c, 0, 77, 0
2, 16800, Note_on_c, 0, 81, 66
2, 16800, Note_on_c, 0, 78, 55
2, 16800, Note_on_c, 0, 69, 55
2, 17040, Note_on_c, 0, 71, 50
2, 17040, Note_on_c, 0, 75, 50
2, 17040, Note_on_c, 0, 83, 60
2, 17060, Note_on_c, 0, 69, 0
2, 17060, Note_on_c, 0, 81, 0
2, 17060, Note_on_c, 0, 78, 0
2, 17280, Note_on_c, 0, 75, 0
2, 17280, Note_on_c, 0, 76, 59
2, 17280, Note_on_c, 0, 73, 58
2, 17280, Note_on_c, 0, 85, 69
2, 17300, Note_on_c, 0, 83, 0
2, 17300, Note_on_c, 0, 71, 0
2, 17520, Note_on_c, 0, 81, 66
2, 17520, Note_on_c, 0, 69, 56
2, 17540, Note_on_c, 0, 73, 0
2, 17540, Note_on_c, 0, 85, 0
2, 17760, Note_on_c, 0, 76, 0
2, 17760, Note_on_c, 0, 74, 68
2, 17760, Note_on_c, 0, 68, 63
2, 17760, Note_on_c, 0, 80, 75
2, 17780, Note_on_c, 0, 81, 0
2, 17780, Note_on_c, 0, 69, 0
2, 18000, Note_on_c, 0, 83, 70
2, 18000, Note_on_c, 0, 71, 59
2, 18020, Note_on_c, 0, 68, 0
2, 18020, Note_on_c, 0, 80, 0
2, 18240, Note_on_c, 0, 83, 0
2, 18240, Note_on_c, 0, 74, 0
2, 18240, Note_on_c, 0, 71, 0
2, 18240, Note_on_c, 0, 82, 79
2, 18240, Note_on_c, 0, 70, 67
2, 18240, Note_on_c, 0, 79, 67
2, 18240, Note_on_c, 0, 73, 67
2, 18720, Note_on_c, 0, 73, 0
2, 18720, Note_on_c, 0, 82, 0
2, 18720, Note_on_c, 0, 70, 0
2, 18720, Note_on_c, 0, 79, 0
2, 18720, Note_on_c, 0, 72, 70
2, 18720, Note_on_c, 0, 79, 70
2, 18720, Note_on_c, 0, 84, 83
2, 19200, Note_on_c, 0, 84, 0
2, 19200, Note_on_c, 0, 79, 0
2, 19200, Note_on_c, 0, 72, 0
2, 19200, Note_on_c, 0, 73, 68
2, 19200, Note_on_c, 0, 79, 68
2, 19200, Note_on_c, 0, 85, 81
2, 19670, Note_on_c, 0, 85, 0
2, 19670, Note_on_c, 0, 79, 0
2, 19670, Note_on_c, 0, 73, 0
2, 19680, Note_on_c, 0, 67, 34
2, 19680, Note_on_c, 0, 64, 34
2, 19680, Note_on_c, 0, 70, 40
2, 20160, Note_on_c, 0, 70, 0
2, 20160, Note_on_c, 0, 64, 0
2, 20160, Note_on_c, 0, 67, 0
2, 20160, Note_on_c, 0, 64, 36
2, 20160, Note_on_c, 0, 67, 36
2, 20160, Note_on_c, 0, 72, 44
2, 20640, Note_on_c, 0, 72, 0
2, 20640, Note_on_c, 0, 67, 0
2, 20640, Note_on_c, 0, 64, 0
2, 20640, Note_on_c, 0, 73, 40
2, 20640, Note_on_c, 0, 67, 34
2, 20640, Note_on_c, 0, 64, 34
2, 21090, Note_on_c, 0, 64, 0
2, 21090, Note_on_c, 0, 67, 0
2, 21090, Note_on_c, 0, 73, 0
2, 21120, Note_on_c, 0, 64, 39
2, 21120, Note_on_c, 0, 68, 48
2, 21120, Note_on_c, 0, 56, 39
2, 21600, Note_on_c, 0, 56, 0
2, 21600, Note_on_c, 0, 68, 0
2, 21600, Note_on_c, 0, 64, 0
2, 21600, Note_on_c, 0, 57, 39
2, 21600, Note_on_c, 0, 68, 46
2, 21600, Note_on_c, 0, 64, 39
2, 22080, Note_on_c, 0, 64, 0
2, 22080, Note_on_c, 0, 68, 0
2, 22080, Note_on_c, 0, 57, 0
2, 22080, Note_on_c, 0, 66, 46
2, 22080, Note_on_c, 0, 58, 39
2, 22080, Note_on_c, 0, 64, 39
2, 22560, Note_on_c, 0, 64, 0
2, 22560, Note_on_c, 0, 58, 0
2, 22560, Note_on_c, 0, 66, 0
2, 22560, Note_on_c, 0, 58, 30
2, 22560, Note_on_c, 0, 65, 45
2, 22560, Note_on_c, 0, 64, 37
2, 22800, Note_on_c, 0, 65, 0
2, 22800, Note_on_c, 0, 66, 47
2, 23040, Note_on_c, 0, 66, 0
2, 23040, Note_on_c, 0, 64, 0
2, 23040, Note_on_c, 0, 58, 0
2, 23040, Note_on_c, 0, 69, 48
2, 23040, Note_on_c, 0, 63, 36
2, 23040, Note_on_c, 0, 57, 26
2, 23280, Note_on_c, 0, 69, 0
2, 23280, Note_on_c, 0, 66, 44
2, 23520, Note_on_c, 0, 66, 0
2, 23520, Note_on_c, 0, 57, 0
2, 23520, Note_on_c, 0, 63, 0
2, 23520, Note_on_c, 0, 57, 45
2, 23520, Note_on_c, 0, 64, 45
2, 23760, Note_on_c, 0, 64, 0
2, 23760, Note_on_c, 0, 63, 38
2, 23980, Note_on_c, 0, 63, 0
2, 23980, Note_on_c, 0, 57, 0
2, 24000, Note_on_c, 0, 73, 57
2, 24000, Note_on_c, 0, 61, 48
2, 24000, Note_on_c, 0, 69, 48
2, 24480, Note_on_c, 0, 69, 0
2, 24480, Note_on_c, 0, 61, 0
2, 24480, Note_on_c, 0, 73, 0
2, 24480, Note_on_c, 0, 69, 48
2, 24480, Note_on_c, 0, 73, 57
2, 24480, Note_on_c, 0, 62, 48
2, 24960, Note_on_c, 0, 62, 0
2, 24960, Note_on_c, 0, 73, 0
2, 24960, Note_on_c, 0, 69, 0
2, 24960, Note_on_c, 0, 71, 56
2, 24960, Note_on_c, 0, 69, 47
2, 24960, Note_on_c, 0, 63, 47
2, 25440, Note_on_c, 0, 63, 0
2, 25440, Note_on_c, 0, 69, 0
2, 25440, Note_on_c, 0, 71, 0
2, 25440, Note_on_c, 0, 71, 44
2, 25440, Note_on_c, 0, 68, 44
2, 25440, Note_on_c, 0, 64, 53
2, 25680, Note_on_c, 0, 65, 53
2, 25720, Note_on_c, 0, 64, 0
2, 25920, Note_on_c, 0, 71, 0
2, 25920, Note_on_c, 0, 68, 0
2, 25920, Note_on_c, 0, 65, 0
2, 25920, Note_on_c, 0, 68, 55
2, 25920, Note_on_c, 0, 71, 50
2, 26160, Note_on_c, 0, 68, 0
2, 26160, Note_on_c, 0, 66, 49
2, 26400, Note_on_c, 0, 66, 0
2, 26400, Note_on_c, 0, 71, 0
2, 26400, Note_on_c, 0, 69, 46
2, 26400, Note_on_c, 0, 61, 49
2, 26640, Note_on_c, 0, 61, 0
2, 26640, Note_on_c, 0, 57, 44
2, 26860, Note_on_c, 0, 57, 0
2, 26860, Note_on_c, 0, 69, 0
2, 26880, Note_on_c, 0, 68, 59
2, 26880, Note_on_c, 0, 74, 69
2, 26880, Note_on_c, 0, 62, 59
2, 27340, Note_on_c, 0, 62, 0
2, 27340, Note_on_c, 0, 74, 0
2, 27340, Note_on_c, 0, 68, 0
2, 27360, Note_on_c, 0, 63, 60
2, 27360, Note_on_c, 0, 74, 72
2, 27360, Note_on_c, 0, 69, 60
2, 27840, Note_on_c, 0, 69, 0
2, 27840, Note_on_c, 0, 74, 0
2, 27840, Note_on_c, 0, 63, 0
2, 27840, Note_on_c, 0, 69, 57
2, 27840, Note_on_c, 0, 72, 57
2, 27840, Note_on_c, 0, 63, 57
2, 28320, Note_on_c, 0, 63, 0
2, 28320, Note_on_c, 0, 72, 0
2, 28320, Note_on_c, 0, 69, 0
2, 28320, Note_on_c, 0, 75, 77
2, 28320, Note_on_c, 0, 60, 66
2, 28320, Note_on_c, 0, 69, 66
2, 28800, Note_on_c, 0, 69, 0
